Date,Nivel,Rain
08/11/2016,447,0
09/11/2016,447,0
10/11/2016,445,0
11/11/2016,442,0
12/11/2016,438,0
13/11/2016,432,0
14/11/2016,425,0
15/11/2016,417,0
16/11/2016,410,0
17/11/2016,403,0
18/11/2016,395,0
19/11/2016,386,0
20/11/2016,376,0
21/11/2016,366,0
22/11/2016,356,0
23/11/2016,346,0
24/11/2016,336,0
25/11/2016,326,0
26/11/2016,315,0
27/11/2016,305,0
28/11/2016,295,0
29/11/2016,286,0
30/11/2016,277,0
01/12/2016,268,0
02/12/2016,268,57
03/12/2016,301,8
04/12/2016,335,14.2
05/12/2016,342,0
06/12/2016,348,0
07/12/2016,360,0
08/12/2016,372,0
09/12/2016,383,0
10/12/2016,394,0
11/12/2016,405,0
12/12/2016,425,34
13/12/2016,499,106
14/12/2016,527,1
15/12/2016,542,0
16/12/2016,547,0
17/12/2016,547,0
18/12/2016,545,0
19/12/2016,543,0
20/12/2016,539,0
21/12/2016,534,0
22/12/2016,529,0
23/12/2016,524,0
24/12/2016,517,0
25/12/2016,509,0
26/12/2016,501,0
27/12/2016,493,0
28/12/2016,485,0
29/12/2016,477,0
30/12/2016,468,0
31/12/2016,459,0
01/01/2017,450,0
02/01/2017,441,0
03/01/2017,432,0
04/01/2017,423,0
05/01/2017,1557,0
06/01/2017,407,0
07/01/2017,399,0
08/01/2017,393,0
09/01/2017,387,0
10/01/2017,381,0
11/01/2017,375,0
12/01/2017,369,0
13/01/2017,363,0
14/01/2017,357,0
15/01/2017,351,0
16/01/2017,345,0
17/01/2017,339,0
18/01/2017,333,0
19/01/2017,327,0
20/01/2017,321,0
21/01/2017,315,0
22/01/2017,311,0
23/01/2017,306,0
24/01/2017,302,0
25/01/2017,297,0
26/01/2017,293,0
27/01/2017,289,4.4
28/01/2017,286,0
29/01/2017,282,0
30/01/2017,289,0
31/01/2017,297,0
01/02/2017,305,0
02/02/2017,313,0
03/02/2017,321,0
04/02/2017,321,0
05/02/2017,321,0
06/02/2017,353,0
07/02/2017,364,0
08/02/2017,375,0
09/02/2017,387,0
10/02/2017,400,0
11/02/2017,414,0
12/02/2017,428,0
13/02/2017,444,0
14/02/2017,460,0
15/02/2017,477,0
16/02/2017,496,0
17/02/2017,516,0
18/02/2017,516,0
19/02/2017,557,0
20/02/2017,577,0
21/02/2017,597,0
22/02/2017,617,0
23/02/2017,637,0
24/02/2017,657,0
25/02/2017,676,0
26/02/2017,676,0
27/02/2017,714,0
28/02/2017,724,0
01/03/2017,720,0
02/03/2017,716,0
03/03/2017,712,0
04/03/2017,706,0
05/03/2017,700,0
06/03/2017,694,0
07/03/2017,688,0
08/03/2017,681,0
09/03/2017,674,0
10/03/2017,667,0
11/03/2017,659,0
12/03/2017,652,0
13/03/2017,645,0
14/03/2017,638,0
15/03/2017,631,0
16/03/2017,624,0
17/03/2017,617,0
18/03/2017,609,0
19/03/2017,601,0
20/03/2017,593,0
21/03/2017,585,0
22/03/2017,596,0
23/03/2017,606,0
24/03/2017,614,0
25/03/2017,622,0
26/03/2017,629,0
27/03/2017,635,0
28/03/2017,641,0
29/03/2017,645,0
30/03/2017,647,0
31/03/2017,647,0
01/04/2017,646,0
02/04/2017,645,0
03/04/2017,643,0
04/04/2017,640,0
05/04/2017,636,0
06/04/2017,631,0
07/04/2017,624,0
08/04/2017,617,0
09/04/2017,609,0
10/04/2017,601,0
11/04/2017,593,0
12/04/2017,585,0
13/04/2017,577,0
14/04/2017,568,0
15/04/2017,560,0
16/04/2017,551,0
17/04/2017,543,0
18/04/2017,534,0
19/04/2017,526,0
20/04/2017,517,0
21/04/2017,508,0
22/04/2017,499,0
23/04/2017,490,0
24/04/2017,481,0
25/04/2017,472,0
26/04/2017,463,0
27/04/2017,454,0
28/04/2017,445,0
29/04/2017,436,0
30/04/2017,427,0
01/05/2017,418,0
02/05/2017,409,0
03/05/2017,400,0
04/05/2017,391,0
05/05/2017,382,0
06/05/2017,373,0
07/05/2017,364,0
08/05/2017,355,0
09/05/2017,346,0
10/05/2017,337,0
11/05/2017,328,0
12/05/2017,319,6
13/05/2017,310,0
14/05/2017,301,0
15/05/2017,292,0
16/05/2017,284,0
17/05/2017,276,0
18/05/2017,268,0
19/05/2017,260,0
20/05/2017,252,0
21/05/2017,244,0
22/05/2017,236,0
23/05/2017,229,0
24/05/2017,222,0
25/05/2017,215,0
26/05/2017,208,0
27/05/2017,201,0
28/05/2017,194,0
29/05/2017,187,0
30/05/2017,180,15
31/05/2017,173,0
01/06/2017,166,0
02/06/2017,159,0
03/06/2017,152,0
04/06/2017,145,0
05/06/2017,138,0
06/06/2017,131,0
07/06/2017,125,30
08/06/2017,118,0
09/06/2017,112,0
10/06/2017,106,0
11/06/2017,100,0
12/06/2017,94,0
13/06/2017,89,0
14/06/2017,83,0
15/06/2017,78,1
16/06/2017,72,0
17/06/2017,67,5
18/06/2017,61,0
19/06/2017,57,19
20/06/2017,54,25
21/06/2017,51,0
22/06/2017,48,0
23/06/2017,45,0
24/06/2017,42,9
25/06/2017,39,0
26/06/2017,36,5
27/06/2017,33,0
28/06/2017,30,11
29/06/2017,27,0
30/06/2017,24,0
01/07/2017,21,0
02/07/2017,18,0
03/07/2017,16,0
04/07/2017,14,4
05/07/2017,12,0
06/07/2017,10,0
07/07/2017,10,7
08/07/2017,8,7
09/07/2017,6,0
10/07/2017,5,19
11/07/2017,3,0
12/07/2017,6,32
13/07/2017,8,0
14/07/2017,6,0
15/07/2017,4,0
16/07/2017,2,3
17/07/2017,0,0
18/07/2017,0,0
19/07/2017,0,0
20/07/2017,0,0
21/07/2017,0,0
22/07/2017,0,0
23/07/2017,0,0
24/07/2017,0,0
25/07/2017,0,0
26/07/2017,0,0
27/07/2017,0,0
28/07/2017,0,0
29/07/2017,0,0
30/07/2017,0,6
31/07/2017,0,0
01/08/2017,0,0
02/08/2017,0,0
03/08/2017,0,9
04/08/2017,0,0
05/08/2017,0,1
06/08/2017,0,4
07/08/2017,0,10
08/08/2017,0,0
09/08/2017,0,0
10/08/2017,0,32
11/08/2017,0,0
12/08/2017,5,38
13/08/2017,7,0
14/08/2017,9,0
15/08/2017,14,61
16/08/2017,15,0
17/08/2017,15,0
18/08/2017,17,50
19/08/2017,23,135
20/08/2017,32,18
21/08/2017,42,25
22/08/2017,46,1
23/08/2017,49,0
24/08/2017,51,0
25/08/2017,54,4
26/08/2017,57,0
27/08/2017,63,6
28/08/2017,68,0
29/08/2017,71,0
30/08/2017,73,0
31/08/2017,79,13
01/09/2017,83,0
02/09/2017,102,51
03/09/2017,110,0
04/09/2017,113,0
05/09/2017,112,0
06/09/2017,113,0
07/09/2017,112,0
08/09/2017,110,0
09/09/2017,110,5
10/09/2017,113,10
11/09/2017,116,4
12/09/2017,120,11.4
13/09/2017,123,7.2
14/09/2017,124,0
15/09/2017,124,0
16/09/2017,123,0
17/09/2017,123,4
18/09/2017,122,0
19/09/2017,122,7
20/09/2017,121,0
21/09/2017,119,0
22/09/2017,118,2
23/09/2017,116,0
24/09/2017,115,0
25/09/2017,113,0
26/09/2017,112,0
27/09/2017,110,0
28/09/2017,109,0
29/09/2017,108,1
30/09/2017,115,47
01/10/2017,135,127
02/10/2017,217,3
03/10/2017,246,0
04/10/2017,282,21
05/10/2017,286,5
06/10/2017,288,0
07/10/2017,298,28
08/10/2017,318,0
09/10/2017,338,0
10/10/2017,346,0
11/10/2017,350,0
12/10/2017,354,4
13/10/2017,354,0
14/10/2017,354,0
15/10/2017,354,0
16/10/2017,354,1
17/10/2017,357,17
18/10/2017,357,0
19/10/2017,357,0
20/10/2017,357,0
21/10/2017,355,0
22/10/2017,353,0
23/10/2017,351,0
24/10/2017,349,0
25/10/2017,347,0
26/10/2017,345,0
27/10/2017,345,10
28/10/2017,345,2
29/10/2017,343,0
30/10/2017,347,35
31/10/2017,487,103
01/11/2017,614,37
02/11/2017,672,15
03/11/2017,747,81
04/11/2017,882,34
05/11/2017,988,34
06/11/2017,1093,34.4
07/11/2017,1152,5
08/11/2017,1278,58
09/11/2017,1302,0
10/11/2017,1314,0
11/11/2017,1329,4
12/11/2017,1335,4
13/11/2017,1348,29
14/11/2017,1410,46
15/11/2017,1468,20
16/11/2017,1497,0
17/11/2017,1509,0
18/11/2017,1511,0
19/11/2017,1511,0
20/11/2017,1511,0
21/11/2017,1511,1
22/11/2017,1511,6
23/11/2017,1511,0
24/11/2017,1511,0
25/11/2017,1511,0
26/11/2017,1511,1
27/11/2017,1511,4
28/11/2017,1511,0
29/11/2017,1511,0
30/11/2017,1517,32
01/12/2017,1557,51
02/12/2017,1612,0
03/12/2017,1664,0
04/12/2017,1680,0
05/12/2017,1685,0
06/12/2017,1688,0
07/12/2017,1690,0
08/12/2017,1692,0
09/12/2017,1694,0
10/12/2017,1696,0
11/12/2017,1698,0
12/12/2017,1698,0
13/12/2017,1698,0
14/12/2017,1698,0
15/12/2017,1698,0
16/12/2017,1695,0
17/12/2017,1688,0
18/12/2017,1681,0
19/12/2017,1674,0
20/12/2017,1667,0
21/12/2017,1660,0
22/12/2017,1653,0
23/12/2017,1648,4
24/12/2017,1641,0
25/12/2017,1634,0
26/12/2017,1627,0
27/12/2017,1620,0
28/12/2017,1613,0
29/12/2017,1606,0
30/12/2017,1599,0
31/12/2017,1592,0
01/01/2018,1585,0
02/01/2018,1578,0
03/01/2018,1571,0
04/01/2018,1564,0
05/01/2018,1557,0
06/01/2018,1550,0
07/01/2018,1543,0
08/01/2018,1536,0
09/01/2018,1529,0
10/01/2018,1522,0
11/01/2018,1515,0
12/01/2018,1508,0
13/01/2018,1501,0
14/01/2018,1494,0
15/01/2018,1487,0
16/01/2018,1480,0
17/01/2018,1473,0
18/01/2018,1466,0
19/01/2018,1459,0
20/01/2018,1452,0
21/01/2018,1445,0
22/01/2018,1438,0
23/01/2018,1431,0
24/01/2018,1424,0
25/01/2018,1417,0
26/01/2018,1410,0
27/01/2018,1403,0
28/01/2018,1396,0
29/01/2018,1389,0
30/01/2018,1382,0
31/01/2018,1375,0
01/02/2018,1368,0
02/02/2018,1361,0
03/02/2018,1354,0
04/02/2018,1347,0
05/02/2018,1340,0
06/02/2018,1333,0
07/02/2018,1326,0
08/02/2018,1319,0
09/02/2018,1312,0
10/02/2018,1305,0
11/02/2018,1298,0
12/02/2018,1291,0
13/02/2018,1284,0
14/02/2018,1277,0
15/02/2018,1270,0
16/02/2018,1263,0
17/02/2018,1256,0
18/02/2018,1249,0
19/02/2018,1242,0
20/02/2018,1235,0
21/02/2018,1228,0
22/02/2018,1221,0
23/02/2018,1214,0
24/02/2018,1207,0
25/02/2018,1200,0
26/02/2018,1193,0
27/02/2018,1188,0
28/02/2018,1184,0
01/03/2018,1194,0
02/03/2018,1204,0
03/03/2018,1214,0
04/03/2018,1224,0
05/03/2018,1234,0
06/03/2018,1244,0
07/03/2018,1254,0
08/03/2018,1264,0
09/03/2018,1274,0
10/03/2018,1282,0
11/03/2018,1294,0
12/03/2018,1306,0
13/03/2018,1321,0
14/03/2018,1336,0
15/03/2018,1351,0
16/03/2018,1366,0
17/03/2018,1381,8
18/03/2018,1396,0
19/03/2018,1411,0
20/03/2018,1426,0
21/03/2018,1441,0
22/03/2018,1459,0
23/03/2018,1479,0
24/03/2018,1501,0
25/03/2018,1523,0
26/03/2018,1545,0
27/03/2018,1567,0
28/03/2018,1589,0
29/03/2018,1611,0
30/03/2018,1629,0
31/03/2018,1645,0
01/04/2018,1660,0
02/04/2018,1672,0
03/04/2018,1682,0
04/04/2018,1692,0
05/04/2018,1703,0
06/04/2018,1713,0
07/04/2018,1733,0
08/04/2018,1751,0
09/04/2018,1769,0
10/04/2018,1787,0
11/04/2018,1805,0
12/04/2018,1823,0
13/04/2018,1841,0
14/04/2018,1854,0
15/04/2018,1864,0
16/04/2018,1874,0
17/04/2018,1884,0
18/04/2018,1892,0
19/04/2018,1900,0
20/04/2018,1890,0
21/04/2018,1881,0
22/04/2018,1871,0
23/04/2018,1861,0
24/04/2018,1851,0
25/04/2018,1841,0
26/04/2018,1831,0
27/04/2018,1821,0
28/04/2018,1811,0
29/04/2018,1800,0
30/04/2018,1790,0
01/05/2018,1779,0
02/05/2018,1769,0
03/05/2018,1758,0
04/05/2018,1746,0
05/05/2018,1735,0
06/05/2018,1724,0
07/05/2018,1712,0
08/05/2018,1701,0
09/05/2018,1689,0
10/05/2018,1677,0
11/05/2018,1666,0
12/05/2018,1656,0
13/05/2018,1645,0
14/05/2018,1633,0
15/05/2018,1623,0
16/05/2018,1612,0
17/05/2018,1600,0
18/05/2018,1590,0
19/05/2018,1579,0
20/05/2018,1567,0
21/05/2018,1554,0
22/05/2018,1543,0
23/05/2018,1532,0
24/05/2018,1520,0
25/05/2018,1507,0
26/05/2018,1497,0
27/05/2018,1485,0
28/05/2018,1474,0
29/05/2018,1462,0
30/05/2018,1449,0
31/05/2018,1438,0
01/06/2018,1427,0
02/06/2018,1415,0
03/06/2018,1404,0
04/06/2018,1393,1
05/06/2018,1381,0
06/06/2018,1369,0
07/06/2018,1358,21
08/06/2018,1346,0
09/06/2018,1335,0
10/06/2018,1324,0
11/06/2018,1312,0
12/06/2018,1301,0
13/06/2018,1289,0
14/06/2018,1279,0
15/06/2018,1269,0
16/06/2018,1259,7
17/06/2018,1249,0
18/06/2018,1239,4
19/06/2018,1229,0
20/06/2018,1219,0
21/06/2018,1209,0
22/06/2018,1199,0
23/06/2018,1189,0
24/06/2018,1179,0
25/06/2018,1169,4
26/06/2018,1160,0
27/06/2018,1152,0
28/06/2018,1144,0
29/06/2018,1136,4
30/06/2018,1128,0
01/07/2018,1120,0
02/07/2018,1112,0
03/07/2018,1104,22
04/07/2018,1096,0
05/07/2018,1089,0
06/07/2018,1083,0
07/07/2018,1076,0
08/07/2018,1070,0
09/07/2018,1064,0
10/07/2018,1057,9
11/07/2018,1051,2
12/07/2018,1045,8
13/07/2018,1039,0
14/07/2018,1032,0
15/07/2018,1026,0
16/07/2018,1020,0
17/07/2018,1014,0
18/07/2018,1007,0
19/07/2018,1001,0
20/07/2018,995,0
21/07/2018,989,0
22/07/2018,982,0
23/07/2018,976,0
24/07/2018,970,0
25/07/2018,964,0
26/07/2018,957,0
27/07/2018,951,0
28/07/2018,945,0
29/07/2018,939,0
30/07/2018,932,2
31/07/2018,926,0
01/08/2018,920,0
02/08/2018,914,0
03/08/2018,907,0
04/08/2018,901,11
05/08/2018,895,32
06/08/2018,889,1
07/08/2018,882,0
08/08/2018,876,0
09/08/2018,870,10
10/08/2018,864,16
11/08/2018,857,6
12/08/2018,851,6
13/08/2018,845,0
14/08/2018,839,0
15/08/2018,833,17
16/08/2018,826,11
17/08/2018,820,5
18/08/2018,814,0
19/08/2018,808,0
20/08/2018,802,0
21/08/2018,795,0
22/08/2018,789,0
23/08/2018,783,0
24/08/2018,777,2
25/08/2018,769,7
26/08/2018,761,6
27/08/2018,753,0
28/08/2018,745,20
29/08/2018,737,0
30/08/2018,729,0
31/08/2018,721,27
01/09/2018,713,6
02/09/2018,705,0
03/09/2018,697,0
04/09/2018,689,0
05/09/2018,681,0
06/09/2018,673,0
07/09/2018,665,0
08/09/2018,657,0
09/09/2018,649,0
10/09/2018,641,0
11/09/2018,633,0
12/09/2018,625,0
13/09/2018,617,0
14/09/2018,609,7
15/09/2018,601,0
16/09/2018,593,0
17/09/2018,585,18
18/09/2018,577,25
19/09/2018,573,5
20/09/2018,565,0
21/09/2018,557,0
22/09/2018,549,0
23/09/2018,541,0
24/09/2018,533,0
25/09/2018,525,0
26/09/2018,517,0
27/09/2018,510,0
28/09/2018,502,0
29/09/2018,494,0
30/09/2018,486,0
01/10/2018,478,0
02/10/2018,470,0
03/10/2018,462,1
04/10/2018,454,2
05/10/2018,449,59
06/10/2018,445,14
07/10/2018,441,0
08/10/2018,440,8
09/10/2018,446,0
10/10/2018,455,0
11/10/2018,467,0
12/10/2018,479,0
13/10/2018,491,0
14/10/2018,503,0
15/10/2018,515,0
16/10/2018,527,0
17/10/2018,540,0
18/10/2018,556,16
19/10/2018,575,0
20/10/2018,594,0
21/10/2018,613,0
22/10/2018,632,0
23/10/2018,651,0
24/10/2018,670,0
25/10/2018,689,0
26/10/2018,708,0
27/10/2018,727,0
28/10/2018,746,0
29/10/2018,760,0
30/10/2018,774,0
31/10/2018,788,32
01/11/2018,809,61
02/11/2018,828,10
03/11/2018,842,0
04/11/2018,851,3
05/11/2018,861,0
06/11/2018,871,2
07/11/2018,882,0
08/11/2018,892,0
09/11/2018,902,0
10/11/2018,912,0
11/11/2018,923,0
12/11/2018,933,0
13/11/2018,943,0
14/11/2018,953,0
15/11/2018,964,5
16/11/2018,974,12
17/11/2018,984,0
18/11/2018,994,0
19/11/2018,1005,0
20/11/2018,1014,0
21/11/2018,1026,31
22/11/2018,1058,106
23/11/2018,1133,57
24/11/2018,1143,5
25/11/2018,1143,0
26/11/2018,1137,0
27/11/2018,1130,0
28/11/2018,1123,0
29/11/2018,1116,0
30/11/2018,1109,0
01/12/2018,1102,0
02/12/2018,1094,0
03/12/2018,1087,0
04/12/2018,1082,48
05/12/2018,1102,16
06/12/2018,1117,12
07/12/2018,1117,0
08/12/2018,1112,0
09/12/2018,1105,0
10/12/2018,1098,0
11/12/2018,1091,0
12/12/2018,1084,0
13/12/2018,1077,0
14/12/2018,1070,0
15/12/2018,1063,0
16/12/2018,1055,0
17/12/2018,1048,0
18/12/2018,1041,0
19/12/2018,1034,0
20/12/2018,1027,0
21/12/2018,1020,0
22/12/2018,1013,0
23/12/2018,1005,0
24/12/2018,998,0
25/12/2018,991,0
26/12/2018,984,0
27/12/2018,977,0
28/12/2018,970,0
29/12/2018,963,0
30/12/2018,955,3
31/12/2018,948,0
01/01/2019,941,0
02/01/2019,934,0
03/01/2019,927,0
04/01/2019,920,0
05/01/2019,913,0
06/01/2019,905,0
07/01/2019,898,0
08/01/2019,891,0
09/01/2019,884,0
10/01/2019,877,0
11/01/2019,870,0
12/01/2019,863,0
13/01/2019,855,0
14/01/2019,848,0
15/01/2019,841,0
16/01/2019,834,0
17/01/2019,827,0
18/01/2019,820,0
19/01/2019,813,0
20/01/2019,805,0
21/01/2019,798,0
22/01/2019,791,0
23/01/2019,784,0
24/01/2019,777,0
25/01/2019,770,0
26/01/2019,763,0
27/01/2019,755,0
28/01/2019,748,0
29/01/2019,741,0
30/01/2019,734,0
31/01/2019,727,0
01/02/2019,720,0
02/02/2019,713,0
03/02/2019,705,0
04/02/2019,698,0
05/02/2019,691,0
06/02/2019,684,0
07/02/2019,677,0
08/02/2019,670,0
09/02/2019,663,0
10/02/2019,655,0
11/02/2019,648,0
12/02/2019,641,0
13/02/2019,634,0
14/02/2019,627,0
15/02/2019,620,0
16/02/2019,612,0
17/02/2019,605,0
18/02/2019,598,0
19/02/2019,591,0
20/02/2019,584,0
21/02/2019,577,0
22/02/2019,570,0
23/02/2019,563,0
24/02/2019,556,0
25/02/2019,549,0
26/02/2019,542,0
27/02/2019,534,0
28/02/2019,527,0
01/03/2019,520,0
02/03/2019,513,0
03/03/2019,506,0
04/03/2019,499,0
05/03/2019,492,0
06/03/2019,485,0
07/03/2019,477,0
08/03/2019,470,0
09/03/2019,463,0
10/03/2019,456,0
11/03/2019,449,0
12/03/2019,442,0
13/03/2019,435,0
14/03/2019,428,0
15/03/2019,420,0
16/03/2019,413,0
17/03/2019,406,0
18/03/2019,399,0
19/03/2019,392,0
20/03/2019,392,0
21/03/2019,377,0
22/03/2019,370,0
23/03/2019,363,0
24/03/2019,356,0
25/03/2019,349,0
26/03/2019,363,0
27/03/2019,335,0
28/03/2019,328,0
29/03/2019,321,0
30/03/2019,314,0
31/03/2019,314,0
01/04/2019,301,0
02/04/2019,295,0
03/04/2019,289,0
04/04/2019,283,0
05/04/2019,277,0
06/04/2019,271,0
07/04/2019,266,0
08/04/2019,260,0
09/04/2019,254,0
10/04/2019,248,0
11/04/2019,242,0
12/04/2019,236,0
13/04/2019,231,0
14/04/2019,225,0
15/04/2019,219,0
16/04/2019,213,0
17/04/2019,207,0
18/04/2019,202,0
19/04/2019,196,0
20/04/2019,190,0
21/04/2019,184,0
22/04/2019,178,0
23/04/2019,177,1
24/04/2019,167,0
25/04/2019,161,0
26/04/2019,155,0
27/04/2019,149,0
28/04/2019,143,0
29/04/2019,137,0
30/04/2019,131,0
01/05/2019,125,0
02/05/2019,119,0
03/05/2019,112,0
04/05/2019,105,0
05/05/2019,98,0
06/05/2019,91,0
07/05/2019,84,0
08/05/2019,77,0
09/05/2019,70,0
10/05/2019,63,0
11/05/2019,57,0
12/05/2019,51,0
13/05/2019,45,0
14/05/2019,40,0
15/05/2019,37,0
16/05/2019,34,0
17/05/2019,31,0
18/05/2019,28,0
19/05/2019,25,0
20/05/2019,22,0
21/05/2019,19,0
22/05/2019,16,0
23/05/2019,13,0
24/05/2019,10,0
25/05/2019,9,0
26/05/2019,8,0
27/05/2019,7,0
28/05/2019,6,0
29/05/2019,4,0
30/05/2019,3,0
31/05/2019,3,0
01/06/2019,3,0
02/06/2019,3,0
03/06/2019,3,0
04/06/2019,2,0
05/06/2019,2,0
06/06/2019,2,0
07/06/2019,2,0
08/06/2019,2,0
09/06/2019,2,0
10/06/2019,1,0
11/06/2019,1,0
12/06/2019,1,0
13/06/2019,0,0
14/06/2019,0,0
15/06/2019,0,0
16/06/2019,0,0
17/06/2019,0,0
18/06/2019,0,0
19/06/2019,0,0
20/06/2019,0,0
21/06/2019,0,0
22/06/2019,0,0
23/06/2019,0,10
24/06/2019,0,1
25/06/2019,0,0
26/06/2019,0,0
27/06/2019,0,4
28/06/2019,0,0
29/06/2019,0,0
30/06/2019,0,0
01/07/2019,0,0
02/07/2019,0,0
03/07/2019,0,0
04/07/2019,0,0
05/07/2019,0,0
06/07/2019,0,0
07/07/2019,0,0
08/07/2019,0,0
09/07/2019,0,0
10/07/2019,0,12
11/07/2019,0,0
12/07/2019,0,0
13/07/2019,0,0
14/07/2019,0,0
15/07/2019,0,0
16/07/2019,0,35
17/07/2019,0,0
18/07/2019,0,0
19/07/2019,0,22
20/07/2019,0,7
21/07/2019,0,4
22/07/2019,0,2
23/07/2019,0,2
24/07/2019,0,33
25/07/2019,0,7
26/07/2019,0,10
27/07/2019,0,0
28/07/2019,0,0
29/07/2019,0,0
30/07/2019,0,0
31/07/2019,0,0
01/08/2019,0,0
02/08/2019,0,0
03/08/2019,0,0
04/08/2019,0,0
05/08/2019,0,0
06/08/2019,0,0
07/08/2019,0,0
08/08/2019,0,0
09/08/2019,0,10
10/08/2019,0,0
11/08/2019,0,0
12/08/2019,0,0
13/08/2019,0,0
14/08/2019,0,0
15/08/2019,0,37
16/08/2019,0,4
17/08/2019,0,18
18/08/2019,0,6
19/08/2019,0,40
20/08/2019,0,0
21/08/2019,0,5
22/08/2019,0,0
23/08/2019,0,14
24/08/2019,0,0
25/08/2019,0,0
26/08/2019,0,0
27/08/2019,0,0
28/08/2019,0,0
29/08/2019,0,0
30/08/2019,0,0
31/08/2019,0,13
01/09/2019,0,5
02/09/2019,0,1
03/09/2019,0,0
04/09/2019,0,7
05/09/2019,0,21
06/09/2019,0,0
07/09/2019,0,0
08/09/2019,0,0
09/09/2019,0,0
10/09/2019,0,0
11/09/2019,0,23
12/09/2019,0,10
13/09/2019,0,0
14/09/2019,0,1
15/09/2019,0,0
16/09/2019,0,16
17/09/2019,0,6
18/09/2019,0,0
19/09/2019,0,96
20/09/2019,27,27
21/09/2019,37,0
22/09/2019,41,0
23/09/2019,43,0
24/09/2019,44,13
25/09/2019,44,0
26/09/2019,44,21
27/09/2019,48,0
28/09/2019,50,0
29/09/2019,50,0
30/09/2019,50,0
01/10/2019,50,0
02/10/2019,50,0
03/10/2019,50,0
04/10/2019,50,0
05/10/2019,50,0
06/10/2019,49,0
07/10/2019,49,0
08/10/2019,49,0
09/10/2019,49,0
10/10/2019,49,5
11/10/2019,52,27
12/10/2019,55,0
13/10/2019,66,0
14/10/2019,90,0
15/10/2019,116,17
16/10/2019,158,56
17/10/2019,189,17
18/10/2019,249,44
19/10/2019,309,7
20/10/2019,348,6
21/10/2019,399,28
22/10/2019,442,22
23/10/2019,484,5
24/10/2019,524,4
25/10/2019,551,0
26/10/2019,579,12
27/10/2019,607,0
28/10/2019,635,4
29/10/2019,673,37
30/10/2019,708,33
31/10/2019,793,24
01/11/2019,838,3
02/11/2019,863,0
03/11/2019,885,0
04/11/2019,905,0
05/11/2019,932,0
06/11/2019,960,0
07/11/2019,988,0
08/11/2019,1017,0
09/11/2019,1045,0
10/11/2019,1072,3
11/11/2019,1097,0
12/11/2019,1125,0
13/11/2019,1153,0
14/11/2019,1181,4
15/11/2019,1210,1
16/11/2019,1239,1
17/11/2019,1267,0
18/11/2019,1291,0
19/11/2019,1321,0
20/11/2019,1351,14
21/11/2019,1380,8
22/11/2019,1406,2
23/11/2019,1431,0
24/11/2019,1455,0
25/11/2019,1479,0
26/11/2019,1504,0
27/11/2019,1528,1
28/11/2019,1553,7
29/11/2019,1578,17
30/11/2019,1604,14
01/12/2019,1639,47
02/12/2019,1818,82
03/12/2019,1868,0
04/12/2019,1887,0
05/12/2019,1907,0
06/12/2019,1936,0
07/12/2019,1965,6
08/12/2019,1995,5
09/12/2019,2024,1
10/12/2019,2054,0
11/12/2019,2087,0
12/12/2019,2120,0
13/12/2019,2153,0
14/12/2019,2186,5
15/12/2019,2219,5
16/12/2019,2252,0
17/12/2019,2285,14
18/12/2019,2302,0
19/12/2019,2318,0
20/12/2019,2335,0
21/12/2019,2351,0
22/12/2019,2369,0
23/12/2019,2382,0
